74256,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2316655760953,19.3415868357815],[-99.2316642463502,19.3416403843896],[-99.2316634036663,19.3416746085395],[-99.2316633848963,19.341675258709],[-99.231663406175,19.3417530163699],[-99.2316634042995,19.3417723045344],[-99.2316634146716,19.3418225205789],[-99.2316639293211,19.3418968827679],[-99.2316640302625,19.3419115384854],[-99.2316017238998,19.341909610215],[-99.2315994405733,19.3419095478185],[-99.2315078324494,19.3419091650637],[-99.2314909550171,19.3419090988294],[-99.2314704528366,19.3419090158228],[-99.2314162338432,19.3419087912895],[-99.231414188382,19.3419087829864],[-99.2314135985256,19.341908774166],[-99.2313549566357,19.3419110886272],[-99.2313559228437,19.3418521672787],[-99.2313571835641,19.3418163356356],[-99.2313575674603,19.3417524118515],[-99.2313579156717,19.3416945020859],[-99.2313589053254,19.3416709333318],[-99.2313592025862,19.3416527196368],[-99.2313601688765,19.3415940150077],[-99.2314752935688,19.3415913102292],[-99.2314771772711,19.3415912644088],[-99.2315524112214,19.3415894948321],[-99.2315537716716,19.3415894582273],[-99.2316655760953,19.3415868357815]]]]}",DESIERTO DE LOS LEON N. 5079  Depto. 305,01700,PBO. TETELPAN,80.0,152.43,Habitacional,05,2006,Sí,1775.4,142032.00,A011072,LA PEï¿½ITA DEL PUEBLO TETELPAN,ALVARO OBREGON,605.62
74210,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2310644496169,19.3421665339579],[-99.2310021482614,19.3421776087366],[-99.2310021955535,19.3421526316324],[-99.2310031813356,19.3421190485697],[-99.2310033751108,19.3421037064651],[-99.2309976478298,19.3421037265476],[-99.2309974687425,19.3420594523299],[-99.231020596677,19.3420593719215],[-99.2310571960815,19.3420592325692],[-99.2310581331759,19.3420955781447],[-99.231058761097,19.3421198596975],[-99.2310632421387,19.3421200025942],[-99.2310644496169,19.3421665339579]]]]}",Terreno en Tetelpan,01700,Tetelpan,80.0,74.0,Habitacional,02,1989,No,1775.4,142032.00,A011072,LA PEï¿½ITA DEL PUEBLO TETELPAN,ALVARO OBREGON,196.84
42143,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2099327005344,19.3806912106617],[-99.2098849600823,19.3806963329703],[-99.2098533963808,19.3806997176732],[-99.2098119934057,19.3807041612105],[-99.209809053689,19.380670741878],[-99.2098065721139,19.3806425417767],[-99.2098555781406,19.3806372656788],[-99.2098852767413,19.3806340620177],[-99.2099282402734,19.3806294374932],[-99.2099307330614,19.38066399471],[-99.2099327005344,19.3806912106617]]]]}",Cda Golondrinas de los Alpes Mz 44 Lt 19,01270,Golondrinas 1a Amp,83.0,146.0,Habitacional y comercial,05,1992,No,1349.71,112025.93,A010812,GOLONDRINAS 1RA SECCION,ALVARO OBREGON,442.38
42549,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2094754834665,19.3806853227251],[-99.2094113762985,19.3806936182836],[-99.2094076556651,19.3806940977462],[-99.2093918215634,19.3806961422393],[-99.2093780713985,19.3806979243725],[-99.2093570417332,19.3807006473303],[-99.2093508116864,19.3806387752323],[-99.2094240931045,19.3805971929638],[-99.2094493638612,19.3805828473931],[-99.2094631738036,19.38059138653],[-99.2094656864326,19.3805929390999],[-99.2094754834665,19.3806853227251]]]]}",Av. Lomas de Capula Lt. 1 Mz. 46,01270,1a. Ampl. de Golondrinas,83.0,55.0,Habitacional y comercial,02,1994,No,1349.71,112025.93,A010812,GOLONDRINAS 1RA SECCION,ALVARO OBREGON,177.78
53582,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2149762017181,19.373867956517],[-99.215005806868,19.3739719472542],[-99.2149699071565,19.373981149321],[-99.2149298970082,19.3739914180102],[-99.2149194763608,19.3739554994031],[-99.2149149518534,19.3739398877194],[-99.214899873354,19.3738878969321],[-99.2149167908114,19.3738834767799],[-99.2149261058796,19.3738810452412],[-99.2149425951649,19.3738767335602],[-99.2149762017181,19.373867956517]]]]}",Norte 14,01408,Olivar del Conde 2a Secc,99.0,166.0,Habitacional y comercial,02,1981,No,1435.28,142092.72,A011722,OLIVAR DEL CONDE 2DA SECCION,ALVARO OBREGON,429.65
52738,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2153026667748,19.3728845018692],[-99.2152553591325,19.3728969578408],[-99.2152440079624,19.3728999497998],[-99.2152242456972,19.3729051563516],[-99.2152126566558,19.3729082115822],[-99.2151801445365,19.3729167716585],[-99.2151685650064,19.3729198178537],[-99.2151504392864,19.3729245995515],[-99.2150732646124,19.372944928557],[-99.2150626248948,19.3729081702212],[-99.2151230155018,19.3728925322583],[-99.2151397901413,19.3728881933929],[-99.2151695334849,19.3728804919116],[-99.2151772024327,19.3728785032684],[-99.2152136917833,19.3728690571922],[-99.2152448433146,19.3728609941231],[-99.2152923698478,19.3728486825758],[-99.2153026667748,19.3728845018692]]]]}",Calle 22 62,01408,Olivar del Conde,99.0,121.0,Habitacional y comercial,02,1981,No,1435.28,142092.72,A011722,OLIVAR DEL CONDE 2DA SECCION,ALVARO OBREGON,308.19
4780,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2433181180358,19.3788869578647],[-99.2432555663807,19.3788995629585],[-99.2432452017367,19.378854868804],[-99.2432391755618,19.3788288829902],[-99.2432297167821,19.3787881435947],[-99.2432456546196,19.3787853827471],[-99.2432935918228,19.3787770730534],[-99.2433080195592,19.3788417037416],[-99.2433118339024,19.3788587959313],[-99.2433181180358,19.3788869578647]]]]}","And. CALICANTO, MZ-9 LT-11",01230,TLAPECHICO,84.87,117.79,Habitacional y comercial,02,2006,No,1320.71,112088.66,A011301,TLAPECHICO,ALVARO OBREGON,361.68
1215,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.244274659496,19.3812876121599],[-99.2442281276312,19.3812909459809],[-99.2441815957644,19.38129427979],[-99.2441771149932,19.3812567078678],[-99.2441761596145,19.3812487167244],[-99.2441730164137,19.3812224136725],[-99.244165153592,19.381156516079],[-99.2441636345382,19.3811438024854],[-99.2441616186851,19.3811269262731],[-99.2441555328852,19.3810759183924],[-99.2441546826284,19.3810688663242],[-99.2441450237015,19.3809879164825],[-99.2441425205953,19.380966931827],[-99.2441411250785,19.3809538479505],[-99.2441603555855,19.3809509411436],[-99.2441975977792,19.3809435026424],[-99.2442091205945,19.3809412041195],[-99.2442346496703,19.3809361093645],[-99.2442473986396,19.3810314607361],[-99.2442510871868,19.3810639491052],[-99.2442523776442,19.3810762022655],[-99.2442528556017,19.3810807622118],[-99.2442611432026,19.3811594370709],[-99.2442633703961,19.3811804940818],[-99.2442698418074,19.3812419314437],[-99.244274659496,19.3812876121599]]]]}",Magnolia 18 Cda Santa Fe,01210,,385.46,675.97,Habitacional y comercial,05,1983,No,2908.13,1120967.79,A011062,PUEBLO SANTA FE,ALVARO OBREGON,.00
2081,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2326252290654,19.3819085527006],[-99.2326169414021,19.3819106416298],[-99.2325617141249,19.3819206849071],[-99.2325592496425,19.3819211372982],[-99.2325399143823,19.3819246479282],[-99.2325407249272,19.3819288285245],[-99.2325031967239,19.3819368246055],[-99.2324942342376,19.3818935199698],[-99.2324863968475,19.3818556871062],[-99.23248488084,19.3818483282048],[-99.2325370535076,19.3818384576248],[-99.232548633689,19.3818362681788],[-99.2325691297506,19.3818323868982],[-99.2326054878965,19.3818255019168],[-99.2326115694378,19.3818510997625],[-99.2326252290654,19.3819085527006]]]]}",Salvador Diaz Miron 41 La Mexicana,01250,,125.36,283.48,Habitacional y comercial,05,2000,Sí,1133.39,142081.77,A010781,LA MEXICANA,ALVARO OBREGON,642.43
71971,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2262384276842,19.3491414491874],[-99.2262360866821,19.349323522487],[-99.2262351521852,19.3493963590293],[-99.2262362101974,19.3494016954321],[-99.2260517029994,19.3494322049317],[-99.2260516388669,19.3494390226266],[-99.2260515641943,19.3494430048949],[-99.2259559521509,19.3494585315684],[-99.2258597597561,19.3494741486805],[-99.2258598434461,19.3494687757845],[-99.225861935768,19.3493346610727],[-99.2258637213199,19.3492205118594],[-99.2259600072199,19.3492007770197],[-99.2260071750297,19.3491911085591],[-99.2260541617541,19.3491805822922],[-99.2261933428846,19.3491494013213],[-99.2262384276842,19.3491414491874]]]]}",Jacarandas Lts 14 y 31 Mz 1 Alvaro Obregon,00000,,1120.35,285.59,Habitacional y comercial,02,2007,No,2354.68,2638065.74,A011082,SAN CLEMENTE NORTE,ALVARO OBREGON,.00
76456,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.249947564332,19.3402683876019],[-99.249862493539,19.340306677724],[-99.2498360182984,19.3402528978575],[-99.2498225711759,19.3402255971515],[-99.2498098764144,19.3401998312081],[-99.2497840202406,19.3401473242868],[-99.249774115849,19.3401272008433],[-99.2497708302646,19.3401205381717],[-99.2497641638504,19.3401069961506],[-99.2497447836507,19.3400676520695],[-99.2497424218434,19.3400628672246],[-99.2497510107256,19.3400590255404],[-99.24979710343,19.3400383979598],[-99.2498016023652,19.3400363822077],[-99.2498166971063,19.3400296298781],[-99.2498281774748,19.3400244865445],[-99.2498338820562,19.3400361417238],[-99.2498600907508,19.3400896688723],[-99.2498609764403,19.3400914835062],[-99.2498953563476,19.340161730554],[-99.249947564332,19.3402683876019]]]]}",Calzada de las Aguilas 1857,01820,Lomas de Axomiatla,295.86,197.2,Habitacional,02,1986,No,2167.62,641312.05,A010093,LOMAS AXOMIATLA,ALVARO OBREGON,1420.66
76416,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2521269420791,19.3396968603005],[-99.2521220879826,19.3397110126527],[-99.2521131397399,19.3397371317303],[-99.2521102329879,19.3397456213327],[-99.2520918805238,19.3397991780858],[-99.2520763803244,19.3397943994311],[-99.2520141131023,19.3397751855934],[-99.2519919522949,19.3397683512022],[-99.2519649863311,19.3397600291013],[-99.2519283149093,19.3397487135649],[-99.2519021196826,19.3397406349051],[-99.2518771043361,19.3397329168913],[-99.2517563665505,19.3396956702205],[-99.2517323598213,19.3396882587372],[-99.2517389335488,19.3396695363912],[-99.2517529543615,19.3396284431537],[-99.2517632419976,19.3395983141294],[-99.2517680201017,19.3395843333928],[-99.2517925692436,19.3395920335795],[-99.2518289457456,19.3396034395816],[-99.2519206815345,19.3396321934793],[-99.251936286425,19.3396370894889],[-99.2520413149615,19.339670018013],[-99.2520988722904,19.3396880601449],[-99.2521269420791,19.3396968603005]]]]}",Ulises 14,01810,Villa Verdun,477.1,660.56,Habitacional,02,1985,No,2348.75,1120588.62,A011513,LOMAS AXOMIATLA,ALVARO OBREGON,1535.67
72735,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2561207900152,19.3431486083224],[-99.2559438929643,19.3432942412524],[-99.2559270519374,19.3432914231023],[-99.2558152556962,19.3431704211464],[-99.2558120380847,19.3431668558557],[-99.2559164904952,19.343079484244],[-99.2559978061967,19.3430114572304],[-99.2560136753687,19.3430291483243],[-99.2560252797561,19.3430420736482],[-99.2560816643838,19.3431049402027],[-99.2561207900152,19.3431486083224]]]]}",Creta 56,01820,Lomas Axomiatla,517.0,0.0,Habitacional,01,2007,No,2167.62,1120659.54,A010093,LOMAS AXOMIATLA,ALVARO OBREGON,.00
73228,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2379189488727,19.3454037879989],[-99.2378873832111,19.3454076110163],[-99.2378224633455,19.345415456394],[-99.2378161541671,19.3453902289378],[-99.237810264321,19.345366653814],[-99.2378024874572,19.3453355664369],[-99.2377977889335,19.3453167767666],[-99.2377903742111,19.345287088903],[-99.2377801099023,19.345246051396],[-99.2378306907056,19.3452348073111],[-99.2378735278923,19.3452252819457],[-99.2378841540668,19.3452670417089],[-99.2379010225307,19.3453333246085],[-99.237904729785,19.345347897637],[-99.2379094853704,19.3453666060118],[-99.2379133546261,19.3453817839892],[-99.2379189488727,19.3454037879989]]]]}",De los Cormoran 134,01730,Lomas de las Aguilas,198.0,205.0,Habitacional,02,1985,No,1936.78,383482.44,A010873,LOMAS DE LAS AGUILAS,ALVARO OBREGON,1120.16
76662,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2459109104356,19.3385007333834],[-99.2459124999406,19.3385219713523],[-99.2458808296892,19.3386804894628],[-99.2458656603024,19.3387692162251],[-99.2458696784587,19.3387960337042],[-99.2458891201352,19.3389255612081],[-99.245763434756,19.3389621242801],[-99.245560542598,19.33901027014],[-99.2455767814156,19.3393646290456],[-99.2453918099934,19.3393285166619],[-99.2453337194193,19.3388312753961],[-99.2453289682399,19.33876357922],[-99.2453283264466,19.3387544320641],[-99.2453264202325,19.3387272795496],[-99.2453262765509,19.3387252388221],[-99.2453197518751,19.338669092835],[-99.2453100078668,19.3385852621266],[-99.2453091863429,19.3385782551682],[-99.2452979616183,19.3384816385571],[-99.2452973502242,19.3384763652761],[-99.24529450347,19.3384519131491],[-99.2453626936577,19.3384456710368],[-99.245656490475,19.3384438913924],[-99.2456602292892,19.3384438626811],[-99.2459057621526,19.3384386179589],[-99.2459062663492,19.3384385725894],[-99.2459099529021,19.3384879382294],[-99.2459109104356,19.3385007333834]]]]}",Cda Cedros 5541 Casa 7,01729,Alcantarilla,517.0,148.0,Habitacional,02,1992,No,2167.62,1120659.54,A010093,ALCANTARILLA,ALVARO OBREGON,676.79
58602,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2172968714538,19.3640693300581],[-99.2172662165718,19.3640777093993],[-99.2172053634788,19.3640943324893],[-99.2172022297374,19.3640836418183],[-99.2171937048139,19.3640545404377],[-99.2171893709168,19.3640397504716],[-99.2171860181036,19.3640283193997],[-99.2171746642461,19.363989556684],[-99.2171691301964,19.3639706674221],[-99.2171663584145,19.3639612227924],[-99.2171551474445,19.3639229566866],[-99.2171781242698,19.3639165209463],[-99.2172455229455,19.3638976385439],[-99.2172558859805,19.3639322838429],[-99.2172601816842,19.3639466313474],[-99.2172807458594,19.3640154163065],[-99.217283174698,19.3640235336171],[-99.2172968714538,19.3640693300581]]]]}",Loma Perpetua 54 Lomas de Tarango,01620,,197.0,227.0,Habitacional,05,1981,No,1970.67,388221.99,A011383,LOMAS DE TARANGO,ALVARO OBREGON,1420.72
90400,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2037129606457,19.3484363068412],[-99.2037099965829,19.348455568503],[-99.2037086095427,19.3484645356072],[-99.2037072890158,19.3484731234365],[-99.2037002873558,19.3485185910727],[-99.2036976652958,19.3485356222466],[-99.20369714278,19.3485389995849],[-99.203693456698,19.3485629570098],[-99.2036864455325,19.3486084968872],[-99.2036861130222,19.3486106461024],[-99.2036789783459,19.3486569716173],[-99.2035866870461,19.3486389212483],[-99.2035848031922,19.3486386868492],[-99.2035905505541,19.3486000281166],[-99.2035912725503,19.3485952330231],[-99.2035973048944,19.3485546237453],[-99.2035993758481,19.3485407170757],[-99.2036046482176,19.3485052641],[-99.2036093981,19.3484733329425],[-99.2036125615206,19.3484520665747],[-99.2036140339857,19.3484421783907],[-99.2036173399098,19.3484199909306],[-99.2036365021063,19.3484232288249],[-99.2037129606457,19.3484363068412]]]]}",Atlamaya 23 Cda Atlamaya,01760,,262.0,413.0,Habitacional,05,1977,No,4275.98,1120306.76,A010314,ATLAMAYA,ALVARO OBREGON,.00
70326,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2540758571165,19.3481830784324],[-99.2540540277079,19.3481934102325],[-99.2539527753627,19.348241336007],[-99.2539070714888,19.3482629667676],[-99.2538474409329,19.3481450991932],[-99.2538286308031,19.3481079225147],[-99.2538159161056,19.3480827799533],[-99.2538939894192,19.3479762694638],[-99.2539913250542,19.3480238562648],[-99.2539947440504,19.3480303020702],[-99.2540052295954,19.3480500457277],[-99.2540233531179,19.3480841705661],[-99.2540330005961,19.3481023524279],[-99.2540431337771,19.3481214370596],[-99.2540607240006,19.3481545778761],[-99.2540667239153,19.3481658806001],[-99.2540758571165,19.3481830784324]]]]}",TEMIS L 6,01580,BOSQUE DE TARANGO,492.88,310.36,Habitacional,02,2001,No,2273.3,1120464.10,A010392,TARANGO,ALVARO OBREGON,.00
72109,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2261799502709,19.350234382041],[-99.2261458506492,19.3502327677708],[-99.2261402561785,19.3502324986962],[-99.2260771947145,19.35022951227],[-99.2260659478463,19.3501740715467],[-99.2260515366243,19.3501030550503],[-99.2260498781813,19.3500948563226],[-99.2260429680575,19.3500608424474],[-99.2260406805624,19.350049564684],[-99.226020541092,19.3499502860531],[-99.2260159661081,19.3499277305253],[-99.2259938060699,19.3498185375738],[-99.2260870685178,19.3498035895695],[-99.2260921385937,19.3498271021175],[-99.2260983141841,19.3498557614227],[-99.2261049662757,19.3498865968096],[-99.2261096837419,19.3499084840664],[-99.2261125428093,19.3499217392195],[-99.226124703385,19.3499781277965],[-99.226136196864,19.3500314554095],[-99.2261675513856,19.3501768467331],[-99.2261799502709,19.350234382041]]]]}",JACARANDAS 59,01740,SAN CLEMENTE NORTE,476.0,1207.0,Habitacional y comercial,05,1986,No,2354.68,1120827.68,A011082,SAN CLEMENTE NORTE,ALVARO OBREGON,.00
26917,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2367072446862,19.3543961013328],[-99.2366961417531,19.3544194933706],[-99.2366831756618,19.3544468322456],[-99.2366503161296,19.3544327219078],[-99.2366396294064,19.3544281297286],[-99.2366110712161,19.3544158688873],[-99.2365953884808,19.3544091385069],[-99.2365558390576,19.3543921501408],[-99.236541231659,19.3543858798746],[-99.2365344846591,19.3543829838233],[-99.2365599713578,19.3543322072358],[-99.236566470949,19.3543350311409],[-99.2365817349929,19.3543416533242],[-99.2366458268617,19.3543694592625],[-99.2366698839159,19.3543798887324],[-99.236687936227,19.3543877198591],[-99.2367072446862,19.3543961013328]]]]}",Yuncas Lt 14 Mz 21,01650,Tlacuitlapa 2do Reacomodo,105.84,193.29,Habitacional y comercial,05,1981,No,1342.03,142040.46,A010041,2DO REACOMODO TLACUITLAPA,ALVARO OBREGON,558.01
28015,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2321285185074,19.3555985626701],[-99.2320838224153,19.3556306353147],[-99.2320244718187,19.355561938118],[-99.2319920788782,19.3555244299776],[-99.2320162481796,19.355506442529],[-99.2320378588259,19.3554903703605],[-99.232053622379,19.3555091110378],[-99.2320545076526,19.3555101672331],[-99.2321260909717,19.3555952404928],[-99.2321285185074,19.3555985626701]]]]}",Calle 3 Lt 1 Mz 11,01630,Puerta Grande Lomas de,91.77,183.54,Habitacional y comercial,02,1981,No,1220.65,112019.05,A011321,PUERTA GRANDE,ALVARO OBREGON,446.65
23633,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2333453628808,19.3595559086168],[-99.2332965148782,19.3596049504749],[-99.233278679888,19.3595709499339],[-99.2332727190142,19.3595595652555],[-99.2332697766752,19.3595539677175],[-99.2332544745797,19.3595247792497],[-99.2332403437192,19.359497838828],[-99.233228545785,19.3594753403237],[-99.2332501877939,19.3594652187918],[-99.2332550869756,19.3594629324059],[-99.2332773187872,19.3594525397545],[-99.233288372857,19.3594473705404],[-99.2333140445463,19.3594962677507],[-99.2333371167025,19.3595402084264],[-99.2333453628808,19.3595559086168]]]]}",Gomez Farias Mz 8 Lt 10 V Gomez Farias,01569,,103.3,297.67,Habitacional y comercial,05,1984,No,1375.01,142038.53,A011112,REACOMODO VALENTIN GOMEZ FARIAS,ALVARO OBREGON,955.38
25004,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2275001057884,19.3595712009974],[-99.2274863722954,19.3595869900601],[-99.2274573740769,19.3596203385775],[-99.2274450291456,19.3596345378898],[-99.2274373254509,19.3596433989107],[-99.2273845500515,19.3596003884519],[-99.2273623263328,19.3595822726028],[-99.227399285971,19.3595422663209],[-99.227425403089,19.3595139936455],[-99.2275001057884,19.3595712009974]]]]}",Prol Centenario 925 L 22 M 2,01110,El Capulin,104.52,250.51,Habitacional,05,1995,No,1358.62,142002.96,A010302,ARCOS CENTENARIO,ALVARO OBREGON,893.99
26552,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2503897172981,19.3508913992134],[-99.2503988137519,19.3509116223021],[-99.2503453072335,19.35093379755],[-99.2503319480901,19.3509316545377],[-99.2503184927259,19.3509647286887],[-99.2502091750978,19.3510050256941],[-99.2501703736007,19.3510193199603],[-99.2501449493487,19.3510152319769],[-99.2500946907801,19.3510071460299],[-99.2500417749284,19.3510122722199],[-99.2500261342122,19.3510137873918],[-99.249975413369,19.3510134222996],[-99.2499628696384,19.3509869881048],[-99.2499543357087,19.350968995155],[-99.2499502211311,19.3509603101463],[-99.2499360582448,19.3509304543079],[-99.2499219906072,19.3509007970856],[-99.2499086087399,19.3508725933838],[-99.2498977984697,19.3508497884646],[-99.2498816449951,19.3508157435967],[-99.2498714252489,19.3507941845503],[-99.2498537859711,19.3507570069376],[-99.2498507095761,19.35075052478],[-99.2498372995017,19.3507229351274],[-99.2498270228966,19.3507018005158],[-99.2498174320439,19.3506820923355],[-99.2498002884972,19.3506468198275],[-99.2497895928396,19.3506248275518],[-99.2497728398009,19.3505903675656],[-99.2497451720717,19.3505334729276],[-99.2498041953855,19.3504897045331],[-99.2498294650561,19.3504705493343],[-99.2498641787512,19.3504442470651],[-99.2499034289962,19.3504145203347],[-99.2499741212459,19.3503609760593],[-99.249979409168,19.3503570365477],[-99.2500772547047,19.3502841465162],[-99.2501077428369,19.3503491307218],[-99.2501140576362,19.3503626096665],[-99.2501288778707,19.3503941989576],[-99.2501346688204,19.3504065584176],[-99.2501478984513,19.3504347441139],[-99.2501564896253,19.3504530621107],[-99.2501607471262,19.3504621624311],[-99.2501628520499,19.350466631332],[-99.2501731195598,19.3504885334821],[-99.2501771580923,19.3504973539715],[-99.2501823015101,19.3505085940028],[-99.250187387788,19.3505197256997],[-99.2501988842798,19.3505448419759],[-99.2502091425518,19.3505672678698],[-99.2502140097572,19.3505779120447],[-99.2502348501557,19.3506234680239],[-99.2502400412126,19.3506348254219],[-99.250256109658,19.3506699358414],[-99.2502606339696,19.3506798216496],[-99.2502656535846,19.3506908088942],[-99.2502702540943,19.3507008572077],[-99.2502803505191,19.3507230393607],[-99.2502871799041,19.350738062198],[-99.2502918756971,19.3507483813681],[-99.2502978573527,19.3507615173176],[-99.2503128400914,19.3507944610224],[-99.2503172215623,19.3508040850238],[-99.2503458538611,19.3507929739678],[-99.250355817194,19.3508153367781],[-99.2503671521554,19.3508407781982],[-99.2503813446685,19.3508726205964],[-99.2503897172981,19.3508913992134]]]]}",Av. Centenario 1713 Casa 14,01600,Santa Lucia Chantepec,434.0,104.0,Habitacional,02,1996,No,1652.08,717002.72,A011122,TARANGO,ALVARO OBREGON,1120.80
91933,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.2194869916971,19.3453126029858],[-99.2194334209871,19.3454975265471],[-99.2193831024697,19.3456186429186],[-99.2193342330537,19.3456603216354],[-99.219274003983,19.34570218422],[-99.2192025200757,19.3457447724331],[-99.2191862036048,19.3457447861674],[-99.2191138023755,19.3457452765858],[-99.2191179091707,19.3457351256439],[-99.2190882010159,19.3457178687669],[-99.219110410134,19.3456990257217],[-99.2191233158002,19.3456840050577],[-99.2191352216682,19.3456663930605],[-99.2191472876369,19.3456436700165],[-99.2191531248415,19.3456299878314],[-99.2191678160148,19.3456349862381],[-99.2191421840231,19.3454819887027],[-99.2191230348906,19.3453706719391],[-99.2191359069072,19.3453397584207],[-99.2191702721245,19.3453125410231],[-99.2193087924189,19.3452738795889],[-99.2193410558806,19.3452790173842],[-99.2194194548611,19.3452914922701],[-99.2194869916971,19.3453126029858]]]]}",Cerrada BORREGOS 134,01799,SAN AGUSTIN DEL PUEBLO TETELPAN,1420.0,0.0,Áreas Verdes,01,,No,2982.2,4234724.00,A010412,SAN AGUSTIN DEL PUEBLO TETELPAN,ALVARO OBREGON,.00
21105,"{""type"":""MultiPolygon"",""coordinates"":[[[[-99.247231721657,19.3565759252853],[-99.2472301252954,19.356580188163],[-99.2472190077036,19.3566097302906],[-99.2472094674944,19.3566351179086],[-99.2472019037248,19.3566552130579],[-99.247194263947,19.3566755339909],[-99.247191218713,19.3566743975536],[-99.2471746317056,19.3566682102864],[-99.2471240618032,19.3566493508418],[-99.2471342962696,19.3566233037299],[-99.2471359782523,19.3566190137251],[-99.2471622723418,19.3565520625343],[-99.2471921342138,19.3565623255076],[-99.247231721657,19.3565759252853]]]]}","Cl. TONATL, MZ-8 LT-7",01588,PUEBLO SANTA LUCIA,91.03,179.76,Habitacional,05,2009,Sí,1560.72,142072.34,A010501,PUEBLO SANTA LUCIA,ALVARO OBREGON,438.38
